-0.010000000000000009     -1.06                    0                        998.202416657034         1.353753397506456E-5     -3.576468956108704E-5    -1.8672615522092158E-4   1.9060177042492195E-4
0                         -1.06                    0                        998.202416657034         6.296985275522692E-5     -1.4040401635487685E-4   -7.351185973715992E-4    7.510511582882907E-4
0.010000000000000009      -1.06                    0                        998.202416657034         1.0321533167379319E-4    -2.1083979585524037E-4   -0.0011078913205622      0.0011324884115900993
0.020000000000000018      -1.06                    0                        998.202416657034         9.242840417048072E-5     -2.086583029304701E-4    -0.0011026319284250462   0.0011260010954087308
0.030000000000000023      -1.06                    0                        998.202416657034         8.087429494359059E-5     -2.060332966657369E-4    -0.0010953931283884293   0.001117531420872883
0.040000000000000036      -1.06                    0                        998.202416657034         6.854808767354523E-5     -2.0296193490089936E-4   -0.001086162235841248    0.0011070866225865415
0.050000000000000044      -1.06                    0                        998.202416657034         5.5444821713324506E-5    -1.994413498497984E-4    -0.0010749264518030307   0.0010946770560629217
0.059999999999999824      -1.06                    0                        998.202416657034         1.5125564013535493E-5    -7.281529382874532E-5    -3.851243325030363E-4    3.922392142404981E-4
-0.14000000000000012      -1.0499999999999998      0                        998.202416657034         -2.0344200161887746E-5   -2.57468863998589E-4     -0.0015760534955124928   0.0015970750524399592
-0.13000000000000012      -1.0499999999999998      0                        998.202416657034         -4.567052466065474E-5    -3.44447200439033E-4     -0.0020596871000125375   0.0020887892714850686
-0.12000000000000009      -1.0499999999999998      0                        998.202416657034         -7.160195293720715E-5    -4.140488374717171E-4    -0.002393983463142707    0.002430580198486948
-0.1100000000000001       -1.0499999999999998      0                        998.202416657034         -1.0129050396724069E-4   -4.886033081786828E-4    -0.0027426938393682347   0.0027877163513287282
-0.10000000000000009      -1.0499999999999998      0                        998.202416657034         -1.3455542358764975E-4   -5.67872333066675E-4     -0.003105124774403755    0.0031594911003665466
-0.09000000000000008      -1.0499999999999998      0                        998.202416657034         -1.2263212492750697E-4   -6.014260932235479E-4    -0.00323266211069641     0.0032904188647657827
-0.08000000000000007      -1.0499999999999998      0                        998.202416657034         -6.498320542149326E-5    -5.810946136852286E-4    -0.0030946459975531716   0.003149401152157772
-0.07000000000000006      -1.0499999999999998      0                        998.202416657034         -1.4779791053257656E-5   -5.597249584155023E-4    -0.0029551620725962223   0.0030077389093151044
-0.060000000000000046     -1.0499999999999998      0                        998.202416657034         2.8519279844046606E-5    -5.373925851434134E-4    -0.002814317020794952    0.002865307039991721
-0.050000000000000044     -1.0499999999999998      0                        998.202416657034         6.540300640242828E-5     -5.141656782328347E-4    -0.0026722072437620884   0.0027220094510368043
-0.040000000000000036     -1.0499999999999998      0                        998.202416657034         1.0549701964799475E-4    -5.47132968923964E-4     -0.0028351100350282265   0.00288934819943113
-0.030000000000000023     -1.0499999999999998      0                        998.202416657034         1.64171830944241E-4      -6.449875164868488E-4    -0.003350573000173469    0.003416035818897527
-0.020000000000000018     -1.0499999999999998      0                        998.202416657034         2.34399550313454E-4      -7.343612423867879E-4    -0.0038248748586072225   0.003901781294167144
-0.010000000000000009     -1.0499999999999998      0                        998.202416657034         3.021386555292922E-4     -8.529088095995819E-4    -0.004080260684634043    0.004179386134257983
0                         -1.0499999999999998      0                        998.202416657034         3.726513953755808E-4     -9.679925654608499E-4    -0.004277932555878629    0.004401884326275408
0.010000000000000009      -1.0499999999999998      0                        998.202416657034         3.9892316561024094E-4    -0.0010208248689078745   -0.00433380964922934     0.004470249342127865
0.020000000000000018      -1.0499999999999998      0                        998.202416657034         3.568242325845892E-4     -9.96690716321819E-4     -0.0042092553560795255   0.004340339453273886
0.030000000000000023      -1.0499999999999998      0                        998.202416657034         3.1477656111197493E-4    -9.720598401084339E-4    -0.004083077582534126    0.004208979349102326
0.040000000000000036      -1.0499999999999998      0                        998.202416657034         2.727804932732822E-4     -9.469289255094354E-4    -0.003955265494711296    0.004076175747085822
0.050000000000000044      -1.0499999999999998      0                        998.202416657034         2.308363743926556E-4     -9.212946263393966E-4    -0.003825808156013412    0.003941938262693029
0.059999999999999824      -1.0499999999999998      0                        998.202416657034         1.243570886161497E-4     -6.428031227507776E-4    -0.0032565338155463603   0.003321697311903084
0.06999999999999983       -1.0499999999999998      0                        998.202416657034         4.5909008606499516E-5    -3.6952333158623933E-4   -0.0018504053342229165   0.001887499676974396
0.07999999999999985       -1.0499999999999998      0                        998.202416657034         5.164000569337628E-6     -7.823420603800894E-5    -3.763999230420536E-4    3.8447907610472334E-4
-0.16000000000000003      -1.04                    0                        998.202416657034         3.0101110164529512E-5    -3.186142277658325E-4    -0.0016050690795074663   0.0016366636346417979
-0.15000000000000002      -1.04                    0                        998.202416657034         -8.474608195242331E-6    -7.025478313831114E-4    -0.003263608936411375    0.0033383811292585154
-0.14000000000000012      -1.04                    0                        998.202416657034         -1.1592738092971928E-4   -0.0011607660179876352   -0.004400972441563916    0.004552952375939062
-0.13000000000000012      -1.04                    0                        998.202416657034         -1.5575590365031678E-4   -0.0013292584615716295   -0.004807595461062157    0.004990407005085572
-0.12000000000000009      -1.04                    0                        998.202416657034         -1.8587887875020365E-4   -0.0014688959820173826   -0.005122684875534151    0.0053323640814913024
-0.1100000000000001       -1.04                    0                        998.202416657034         -2.1565416553574865E-4   -0.0016121641131422915   -0.0054414303041679995   0.00567932598130576
-0.10000000000000009      -1.04                    0                        998.202416657034         -2.4509896001646803E-4   -0.0017588832917766614   -0.005763650927385575    0.006031037717262665
-0.09000000000000008      -1.04                    0                        998.202416657034         -2.0523430001201696E-4   -0.0018147217234637117   -0.0059200082521216335   0.006195307398079676
-0.08000000000000007      -1.04                    0                        998.202416657034         -1.0443695369644591E-4   -0.0017802708287978956   -0.005912094515939333    0.006175203062779884
-0.07000000000000006      -1.04                    0                        998.202416657034         -1.0086858045252471E-5   -0.0017446934286991062   -0.0059003689136209      0.006152918837566033
-0.060000000000000046     -1.04                    0                        998.202416657034         7.829886679286291E-5     -0.001708073895065426    -0.00588511694257427     0.006128478487464873
-0.050000000000000044     -1.04                    0                        998.202416657034         1.6115477788996714E-4    -0.0016704881565256765   -0.005866595529894955    0.006101921390423904
-0.040000000000000036     -1.04                    0                        998.202416657034         2.371222197799662E-4     -0.0017099968683106288   -0.005955131121164763    0.00620031474257643
-0.030000000000000023     -1.04                    0                        998.202416657034         3.1418101421536854E-4    -0.0018104541707612393   -0.0061252816143601285   0.006394961209369325
-0.020000000000000018     -1.04                    0                        998.202416657034         3.960414111754007E-4     -0.0019001828099129228   -0.006275244876220422    0.0065685798896706
-0.010000000000000009     -1.04                    0                        998.202416657034         4.824719477049444E-4     -0.001979699964790579    -0.006405994039402194    0.006722257862040883
0                         -1.04                    0                        998.202416657034         5.635568762349059E-4     -0.0020490373074993516   -0.006484480887968969    0.006823829029709834
0.010000000000000009      -1.04                    0                        998.202416657034         5.843678832493836E-4     -0.002037429453331474    -0.006389614470145906    0.006731996559518869
0.020000000000000018      -1.04                    0                        998.202416657034         5.435297447005325E-4     -0.0019916672279225696   -0.006192813108664453    0.006527870795979443
0.030000000000000023      -1.04                    0                        998.202416657034         5.026916061516816E-4     -0.001945905002513666    -0.005996011747183       0.006323875552385547
0.040000000000000036      -1.04                    0                        998.202416657034         4.6185346760283045E-4    -0.0019001427771047617   -0.005799210385701547    0.006120023880390406
0.050000000000000044      -1.04                    0                        998.202416657034         4.2562530526574503E-4    -0.001854310548956586    -0.005594342564695322    0.005909001036014131
0.059999999999999824      -1.04                    0                        998.202416657034         3.049739327889243E-4     -0.0015014651601246015   -0.004925490741103853    0.005158281280373195
0.06999999999999983       -1.04                    0                        998.202416657034         1.6750180423719525E-4    -0.0011013740389481733   -0.004144943712118279    0.004292043802749523
0.07999999999999985       -1.04                    0                        998.202416657034         3.688996104954522E-5     -7.002200188355645E-4    -0.0033374359723737576   0.0034103002527194996
